instance_id,filename,rel_path,motif_name,motif_folder,all_motifs_dir,origin_images,Source Workshop,year_collected,image_type,image_resolution,color_profile,annotator_initials
5410,Seritan_00879.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00879.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5411,Seritan_00880.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00880.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5412,Seritan_00881.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00881.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5413,Seritan_00882.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00882.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5414,Seritan_00883.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00883.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5415,Seritan_00884.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00884.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5416,Seritan_00885.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00885.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5417,Seritan_00886.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00886.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5418,Seritan_00887.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00887.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5419,Seritan_00888.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00888.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5420,Seritan_00889.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00889.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5421,Seritan_00890.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00890.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5422,Seritan_00891.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00891.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5423,Seritan_00892.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00892.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5424,Seritan_00893.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00893.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5425,Seritan_00894.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00894.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5426,Seritan_00895.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00895.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5427,Seritan_00896.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00896.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5428,Seritan_00897.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00897.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5429,Seritan_00898.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00898.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5430,Seritan_00899.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00899.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5431,Seritan_00900.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00900.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5432,Seritan_00901.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00901.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5433,Seritan_00902.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00902.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5434,Seritan_00903.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00903.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5435,Seritan_00904.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00904.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5436,Seritan_00905.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00905.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5437,Seritan_00906.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00906.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5438,Seritan_00907.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00907.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5439,Seritan_00908.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00908.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5440,Seritan_00909.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00909.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5441,Seritan_00910.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00910.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5442,Seritan_00911.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00911.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5443,Seritan_00912.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00912.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5444,Seritan_00913.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00913.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5445,Seritan_00914.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00914.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5446,Seritan_00915.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00915.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5447,Seritan_00916.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00916.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5448,Seritan_00917.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00917.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5449,Seritan_00918.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00918.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5450,Seritan_00919.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00919.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5451,Seritan_00920.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00920.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5452,Seritan_00921.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00921.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5453,Seritan_00922.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00922.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5454,Seritan_00923.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00923.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5455,Seritan_00924.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00924.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5456,Seritan_00925.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00925.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5457,Seritan_00926.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00926.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5458,Seritan_00927.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00927.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5459,Seritan_00928.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00928.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5460,Seritan_00929.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00929.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5461,Seritan_00930.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00930.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5462,Seritan_00931.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00931.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5463,Seritan_00932.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00932.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5464,Seritan_00933.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00933.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5465,Seritan_00934.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00934.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5466,Seritan_00935.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00935.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5467,Seritan_00936.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00936.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5468,Seritan_00937.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00937.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5469,Seritan_00938.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00938.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5470,Seritan_00939.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00939.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5471,Seritan_00940.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00940.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5472,Seritan_00941.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00941.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5473,Seritan_00942.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00942.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5474,Seritan_00943.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00943.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5475,Seritan_00944.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00944.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5476,Seritan_00945.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00945.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5477,Seritan_00946.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00946.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5478,Seritan_00947.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00947.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5479,Seritan_00948.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00948.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5480,Seritan_00949.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00949.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5481,Seritan_00950.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00950.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5482,Seritan_00951.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00951.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5483,Seritan_00952.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00952.jpg,Seritan,Seritan,all_motifs (1328),Fruits with Bledak Pasiran Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5484,Seritan_00953.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00953.jpg,Seritan,Seritan,all_motifs (1328),Fruits with Bledak Pasiran Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5485,Seritan_00954.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00954.jpg,Seritan,Seritan,all_motifs (1328),Fruits with Bledak Pasiran Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5486,Seritan_00955.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00955.jpg,Seritan,Seritan,all_motifs (1328),Fruits with Bledak Pasiran Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5487,Seritan_00956.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00956.jpg,Seritan,Seritan,all_motifs (1328),Fruits with Bledak Pasiran Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5488,Seritan_00957.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00957.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5489,Seritan_00958.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00958.jpg,Seritan,Seritan,all_motifs (1328),Fruits with Bledak Pasiran Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5490,Seritan_00959.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00959.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5491,Seritan_00960.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00960.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5492,Seritan_00961.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00961.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5493,Seritan_00962.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00962.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5494,Seritan_00963.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00963.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5495,Seritan_00964.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00964.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5496,Seritan_00965.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00965.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5497,Seritan_00966.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00966.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5498,Seritan_00967.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00967.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5499,Seritan_00968.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00968.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5500,Seritan_00969.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00969.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5501,Seritan_00970.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00970.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5502,Seritan_00971.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00971.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5503,Seritan_00972.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00972.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5504,Seritan_00973.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00973.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5505,Seritan_00974.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00974.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5506,Seritan_00975.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00975.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5507,Seritan_00976.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00976.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
