instance_id,filename,rel_path,motif_name,motif_folder,all_motifs_dir,origin_images,Source Workshop,year_collected,image_type,image_resolution,color_profile,annotator_initials
5413,Seritan_00882.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00882.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5414,Seritan_00883.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00883.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5416,Seritan_00885.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00885.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5417,Seritan_00886.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00886.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5418,Seritan_00887.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00887.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5420,Seritan_00889.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00889.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5421,Seritan_00890.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00890.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5425,Seritan_00894.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00894.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5427,Seritan_00896.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00896.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5428,Seritan_00897.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00897.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5429,Seritan_00898.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00898.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5430,Seritan_00899.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00899.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5435,Seritan_00904.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00904.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5436,Seritan_00905.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00905.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5438,Seritan_00907.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00907.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5443,Seritan_00912.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00912.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5449,Seritan_00918.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00918.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5451,Seritan_00920.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00920.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5452,Seritan_00921.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00921.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5454,Seritan_00923.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00923.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5456,Seritan_00925.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00925.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5460,Seritan_00929.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00929.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5461,Seritan_00930.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00930.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5465,Seritan_00934.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00934.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5466,Seritan_00935.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00935.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5468,Seritan_00937.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00937.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5470,Seritan_00939.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00939.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5471,Seritan_00940.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00940.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5473,Seritan_00942.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00942.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5475,Seritan_00944.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00944.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5477,Seritan_00946.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00946.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5479,Seritan_00948.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00948.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5480,Seritan_00949.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00949.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5481,Seritan_00950.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00950.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5482,Seritan_00951.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00951.jpg,Seritan,Seritan,all_motifs (1328),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5485,Seritan_00954.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00954.jpg,Seritan,Seritan,all_motifs (1328),Fruits with Bledak Pasiran Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5487,Seritan_00956.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00956.jpg,Seritan,Seritan,all_motifs (1328),Fruits with Bledak Pasiran Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5492,Seritan_00961.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00961.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5499,Seritan_00968.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00968.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5500,Seritan_00969.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00969.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5501,Seritan_00970.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00970.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5504,Seritan_00973.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00973.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5505,Seritan_00974.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00974.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5507,Seritan_00976.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00976.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5508,Seritan_00977.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00977.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5510,Seritan_00979.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00979.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5514,Seritan_00983.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00983.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5515,Seritan_00984.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00984.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5516,Seritan_00985.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00985.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5517,Seritan_00986.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00986.jpg,Seritan,Seritan,all_motifs (1328),Artisan Latar Tanahan.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5519,Seritan_00988.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00988.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5520,Seritan_00989.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00989.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5521,Seritan_00990.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00990.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5522,Seritan_00991.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00991.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5523,Seritan_00992.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00992.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5524,Seritan_00993.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00993.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5526,Seritan_00995.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00995.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5529,Seritan_00998.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00998.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5530,Seritan_00999.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_00999.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5531,Seritan_01000.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01000.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5536,Seritan_01005.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01005.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5537,Seritan_01006.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01006.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5538,Seritan_01007.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01007.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5541,Seritan_01010.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01010.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5542,Seritan_01011.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01011.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5543,Seritan_01012.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01012.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5549,Seritan_01018.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01018.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5550,Seritan_01019.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01019.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5552,Seritan_01021.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01021.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5553,Seritan_01022.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01022.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5556,Seritan_01025.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01025.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5559,Seritan_01028.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01028.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5561,Seritan_01030.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01030.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5562,Seritan_01031.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01031.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5569,Seritan_01038.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01038.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5570,Seritan_01039.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01039.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5571,Seritan_01040.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01040.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5574,Seritan_01043.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01043.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5576,Seritan_01045.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01045.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5580,Seritan_01049.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01049.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5581,Seritan_01050.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01050.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5584,Seritan_01053.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01053.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5586,Seritan_01055.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01055.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5587,Seritan_01056.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01056.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5589,Seritan_01058.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01058.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5590,Seritan_01059.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01059.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5592,Seritan_01061.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01061.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5593,Seritan_01062.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01062.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5594,Seritan_01063.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01063.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5603,Seritan_01072.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01072.jpg,Seritan,Seritan,all_motifs (1328),Lawang Ombo Kilin Latar Bledak.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
5604,Seritan_01073.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01073.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5605,Seritan_01074.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01074.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5606,Seritan_01075.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01075.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5607,Seritan_01076.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01076.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5609,Seritan_01078.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01078.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5610,Seritan_01079.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01079.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
5613,Seritan_01082.jpg,Batik_Lasem/motifs (isen-isen)/Seritan/all_motifs (1328)/Seritan_01082.jpg,Seritan,Seritan,all_motifs (1328),Batik Artisan with Seritan Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
